mavpackettype,TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
IMU,59922173,0.019666679203510284,0.4411373734474182,-0.11457281559705734,-0.7697824835777283,-0.20328620076179504,-9.906270980834961,0,0,55.50559997558594,1,1,998,998
IMU,59962127,0.17582297325134277,0.30243775248527527,-0.06785105168819427,-0.3961404263973236,-0.3715839982032776,-9.586462020874023,0,0,55.51899337768555,1,1,998,998
IMU,60003059,0.20447233319282532,0.07289087772369385,-0.01684970036149025,-0.44814208149909973,-0.34949544072151184,-9.496908187866211,0,0,55.53144454956055,1,1,998,998
IMU,60042805,0.07369160652160645,-0.0030085728503763676,-0.027606766670942307,-0.6689194440841675,-0.5346675515174866,-9.850800514221191,0,0,55.542564392089844,1,1,998,998
IMU,60083594,0.08595139533281326,0.02207702398300171,-0.09413434565067291,-0.5823043584823608,-0.3494327962398529,-10.057283401489258,0,0,55.55339431762695,1,1,998,998
IMU,60124240,0.06468693912029266,-0.002732940949499607,-0.0785818099975586,-0.517868161201477,-0.20409835875034332,-9.9972505569458,0,0,55.56239318847656,1,1,998,998
IMU,60164400,0.17383533716201782,-0.12863373756408691,-0.08495262265205383,-0.4253385663032532,-0.2938070297241211,-9.596803665161133,0,0,55.56877899169922,1,1,998,998
IMU,60205132,0.17046359181404114,-0.20715445280075073,-0.07741882652044296,-0.6398495435714722,-0.40534377098083496,-9.495699882507324,0,0,55.574153900146484,1,1,998,998
IMU,60245162,0.06305136531591415,-0.10655492544174194,-0.09147578477859497,-0.6830326914787292,-0.40826401114463806,-9.551019668579102,0,0,55.57768630981445,1,1,998,998
IMU,60285701,0.02865220047533512,-0.08678895235061646,-0.10865573585033417,-0.5218765735626221,-0.33357036113739014,-9.623188018798828,0,0,55.58013153076172,1,1,998,998
IMU,60325759,-0.08624697476625443,-0.08828835934400558,-0.08362261950969696,-0.5079643130302429,-0.3089390695095062,-9.582029342651367,0,0,55.581748962402344,1,1,998,998
IMU,60365742,-0.010403234511613846,-0.28753188252449036,-0.09123508632183075,-0.42807966470718384,-0.26544517278671265,-9.506878852844238,0,0,55.58184051513672,1,1,998,998
IMU,60407609,-0.04760504886507988,-0.2745317816734314,-0.03248723968863487,-0.5557427406311035,-0.3539286255836487,-9.668485641479492,0,0,55.58201599121094,1,1,998,998
IMU,60447423,-0.07005578279495239,-0.21682628989219666,-0.060175564140081406,-0.6899672746658325,-0.3772968351840973,-9.92359447479248,0,0,55.5823860168457,1,1,998,998
IMU,60488139,-0.09227247536182404,-0.1663532555103302,-0.10997332632541656,-0.48295605182647705,-0.24388156831264496,-10.017678260803223,0,0,55.58327865600586,1,1,998,998
IMU,60527904,-0.05931024253368378,-0.23611724376678467,-0.10501161217689514,-0.4068376421928406,-0.35550713539123535,-9.796099662780762,0,0,55.5854377746582,1,1,998,998
IMU,60567806,0.10973630845546722,-0.35547351837158203,-0.09501757472753525,-0.44177544116973877,-0.1277596801519394,-9.430947303771973,0,0,55.58791732788086,1,1,998,998
IMU,60608738,0.08057355880737305,-0.34431737661361694,-0.01014230027794838,-0.5981013774871826,-0.3851467967033386,-9.21486759185791,0,0,55.589988708496094,1,1,998,998
IMU,60648602,-0.015736209228634834,-0.22288525104522705,-0.024277951568365097,-0.6392012238502502,-0.5478615760803223,-9.12012767791748,0,0,55.592376708984375,1,1,998,998
IMU,60689479,-0.06076839938759804,-0.133978471159935,-0.026315437629818916,-0.5868128538131714,-0.3140650689601898,-9.039558410644531,0,0,55.5958137512207,1,1,998,998
IMU,60729157,-0.018240798264741898,-0.12902362644672394,0.025060035288333893,-0.6009852886199951,-0.18600544333457947,-9.147811889648438,0,0,55.59977340698242,1,1,998,998
IMU,60768848,0.05417300760746002,-0.11240204423666,0.0006237583584152162,-0.6602843999862671,-0.37084704637527466,-9.138084411621094,0,0,55.6027946472168,1,1,998,998
IMU,60809734,-0.05583183467388153,-0.07663154602050781,-0.008110171183943748,-0.5392938256263733,-0.337182879447937,-9.183164596557617,0,0,55.60586166381836,1,1,998,998
IMU,60849721,-0.12090936303138733,-0.035972390323877335,-0.03671204671263695,-0.6998690366744995,-0.30109888315200806,-9.307562828063965,0,0,55.608970642089844,1,1,998,998
IMU,60890551,-0.06732090562582016,0.005683884024620056,-0.035848986357450485,-0.6577975749969482,-0.16936862468719482,-9.36063003540039,0,0,55.611534118652344,1,1,998,998
IMU,60930337,0.006396497134119272,0.0025248778983950615,-0.02241942659020424,-0.6493825912475586,-0.2692813277244568,-9.400186538696289,0,0,55.61326599121094,1,1,998,998
IMU,60970303,-0.03169427067041397,-0.02796873450279236,-0.005606628023087978,-0.8107208013534546,-0.39962032437324524,-9.614602088928223,0,0,55.612327575683594,1,1,998,998
IMU,61011121,-0.038698457181453705,0.06155698001384735,0.0033714082092046738,-0.8490595817565918,-0.2466835379600525,-9.793704986572266,0,0,55.6109504699707,1,1,998,998
IMU,61051168,-0.09906370937824249,0.11550841480493546,0.029141195118427277,-0.7334733605384827,-0.28368911147117615,-9.960965156555176,0,0,55.6101188659668,1,1,998,998
IMU,61091655,-0.011647124774754047,0.056641917675733566,-0.011953094974160194,-0.6618232131004333,-0.2493622750043869,-9.897090911865234,0,0,55.60954284667969,1,1,998,998
IMU,61133951,0.02927849441766739,-0.01708408258855343,0.017863035202026367,-0.8069345951080322,-0.22866585850715637,-9.951743125915527,0,0,55.61103820800781,1,1,998,998
IMU,61174061,0.07520349323749542,0.010749338194727898,0.0010214739013463259,-0.731122612953186,-0.26749056577682495,-9.904401779174805,0,0,55.61115646362305,1,1,998,998
IMU,61214810,0.01576092466711998,0.01713171787559986,-0.02925124578177929,-0.8010081052780151,-0.3638673424720764,-9.881366729736328,0,0,55.611358642578125,1,1,998,998
IMU,61254549,-0.06439024955034256,0.01402207650244236,-0.047346699982881546,-0.7788788676261902,-0.2833789587020874,-10.052694320678711,0,0,55.61155319213867,1,1,998,998
IMU,61295361,-0.0626799687743187,0.04997573792934418,-0.0489560067653656,-0.8818243741989136,-0.3418418765068054,-9.90554428100586,0,0,55.61240005493164,1,1,998,998
IMU,61335394,0.029077652841806412,0.13114602863788605,-0.0350283682346344,-0.9270668029785156,-0.16808772087097168,-9.956404685974121,0,0,55.615055084228516,1,1,998,998
IMU,61375341,0.1166958212852478,0.09824533760547638,0.0032405953388661146,-0.8021968603134155,-0.26939019560813904,-9.798093795776367,0,0,55.61759948730469,1,1,998,998
IMU,61416961,0.01975848339498043,0.0047213113866746426,0.01879526488482952,-0.6592942476272583,-0.4034843444824219,-9.751152992248535,0,0,55.61994552612305,1,1,998,998
IMU,61456874,-0.05361761897802353,0.03177351504564285,-0.013256174512207508,-0.9414108991622925,-0.33081334829330444,-9.81296157836914,0,0,55.62220001220703,1,1,998,998
IMU,61497589,-0.060906924307346344,0.11236248910427094,-0.0074068279936909676,-0.8230698704719543,-0.2293497920036316,-9.87775993347168,0,0,55.62446594238281,1,1,998,998
IMU,61537429,0.020330294966697693,0.16296885907649994,-0.013612133450806141,-0.6546244621276855,-0.19114859402179718,-9.745290756225586,0,0,55.62742233276367,1,1,998,998
IMU,61577535,0.09700045734643936,0.026318226009607315,0.022577527910470963,-0.7025484442710876,-0.22167983651161194,-9.710196495056152,0,0,55.63075256347656,1,1,998,998
IMU,61618079,0.08297096192836761,0.04001282900571823,0.02939091995358467,-0.8824318647384644,-0.2876170873641968,-9.86724853515625,0,0,55.633514404296875,1,1,998,998
IMU,61658073,0.008553389459848404,0.006392467767000198,-0.009610999375581741,-0.8029446601867676,-0.37053200602531433,-9.909900665283203,0,0,55.63566589355469,1,1,998,998
IMU,61699108,0.01754455454647541,0.09837591648101807,-0.028859242796897888,-0.8710454702377319,-0.06939142942428589,-9.899622917175293,0,0,55.63721466064453,1,1,998,998
IMU,61738815,0.061368465423583984,0.03373446315526962,-0.018437262624502182,-0.7157198190689087,-0.3253929316997528,-9.81220817565918,0,0,55.63905334472656,1,1,998,998
IMU,61779107,-0.004085732623934746,-0.018499299883842468,-0.01655515655875206,-0.7612475752830505,-0.2577638626098633,-9.738444328308105,0,0,55.63978576660156,1,1,998,998
IMU,61819665,-0.054375454783439636,-0.08085842430591583,-0.010680322535336018,-0.712394118309021,-0.2991476058959961,-9.838016510009766,0,0,55.63966369628906,1,1,998,998
IMU,61859585,-0.019910862669348717,0.04224797338247299,-0.00199123821221292,-0.8276565074920654,-0.28029507398605347,-9.771370887756348,0,0,55.639808654785156,1,1,998,998
IMU,61900447,0.02653612568974495,0.023677999153733253,0.012947804294526577,-0.749687671661377,-0.28872886300086975,-9.734711647033691,0,0,55.64033508300781,1,1,998,998
IMU,61940459,0.01820491999387741,-0.0029740899335592985,0.014489109627902508,-0.7975425720214844,-0.2738061249256134,-9.796612739562988,0,0,55.64225769042969,1,1,998,998
IMU,61980402,0.010183383710682392,-0.032495301216840744,-0.0034672825131565332,-0.9487650394439697,-0.4082341194152832,-9.980981826782227,0,0,55.643409729003906,1,1,998,998
IMU,62021439,-0.04352451488375664,-0.01823641173541546,-0.0036330795846879482,-0.862708330154419,-0.20436732470989227,-10.2488431930542,0,0,55.64434051513672,1,1,998,998
IMU,62061514,0.031636130064725876,-0.0005526982713490725,-0.017110824584960938,-0.8757917881011963,-0.34841659665107727,-10.481884002685547,0,0,55.64424514770508,1,1,998,998
IMU,62102075,-0.001207135384902358,0.01926599070429802,-0.007477185223251581,-0.7982386350631714,-0.3177441358566284,-10.424843788146973,0,0,55.64447021484375,1,1,998,998
IMU,62143448,0.0256795734167099,-0.00021522771567106247,-0.020845144987106323,-0.8254945278167725,-0.28108924627304077,-10.659845352172852,0,0,55.64468002319336,1,1,998,998
IMU,62183458,0.0379936546087265,0.01591338776051998,-0.012101388536393642,-0.8753949403762817,-0.3534752428531647,-10.791257858276367,0,0,55.64487075805664,1,1,998,998
IMU,62224116,-0.06088876724243164,0.06937804073095322,-0.014403064735233784,-0.8850852251052856,-0.4220519959926605,-10.965025901794434,0,0,55.64554977416992,1,1,998,998
IMU,62263783,-0.027513843029737473,0.11992816627025604,-0.0531395748257637,-0.9170573353767395,-0.1827341616153717,-11.102409362792969,0,0,55.64615249633789,1,1,998,998
IMU,62304589,0.005945160053670406,0.18228107690811157,-0.02527066133916378,-0.7811760306358337,-0.1644010692834854,-11.311674118041992,0,0,55.64677047729492,1,1,998,998
IMU,62344847,0.004223596770316362,0.07825885713100433,-0.029030533507466316,-0.7453434467315674,-0.3245910108089447,-11.402897834777832,0,0,55.646968841552734,1,1,998,998
IMU,62384798,-0.0648726299405098,0.0038838726468384266,-0.03685235232114792,-1.1056928634643555,-0.41570520401000977,-11.445840835571289,0,0,55.64716339111328,1,1,998,998
IMU,62426131,-0.10335934907197952,0.17325298488140106,-0.017773695290088654,-1.0772823095321655,-0.24573606252670288,-11.29898738861084,0,0,55.64799499511719,1,1,998,998
IMU,62466140,-0.02789444848895073,0.1496078222990036,-0.007897024974226952,-0.8640094995498657,-0.29398348927497864,-11.487380981445312,0,0,55.64909362792969,1,1,998,998
IMU,62506840,-0.018659517168998718,0.1298774778842926,0.007420675829052925,-0.9522638916969299,-0.32912111282348633,-11.35386848449707,0,0,55.65099334716797,1,1,998,998
IMU,62547240,-0.023277699947357178,0.0622902438044548,0.027385862544178963,-0.896233320236206,-0.3651648759841919,-11.558364868164062,0,0,55.65091323852539,1,1,998,998
IMU,62587246,-0.011334629729390144,0.10597006231546402,-0.0025880332104861736,-0.9954924583435059,-0.2518657445907593,-11.604864120483398,0,0,55.65087890625,1,1,998,998
IMU,62628036,-0.02790619619190693,0.10837368667125702,-0.026928946375846863,-0.9349236488342285,-0.3229805827140808,-11.747467994689941,0,0,55.65253448486328,1,1,998,998
IMU,62667997,-0.134734109044075,0.142970472574234,-0.060133226215839386,-0.8587855100631714,-0.4589371681213379,-11.735700607299805,0,0,55.65414810180664,1,1,998,998
IMU,62708503,-0.15907242894172668,0.04917781800031662,-0.030037444084882736,-0.8418645262718201,-0.2627509832382202,-11.779818534851074,0,0,55.654911041259766,1,1,998,998
IMU,62748532,-0.059905558824539185,0.07167688012123108,0.005537060089409351,-0.8423683643341064,-0.3436260223388672,-11.65062427520752,0,0,55.656314849853516,1,1,998,998
IMU,62788546,0.07267814129590988,-0.18625901639461517,0.03064090386033058,-0.6765976548194885,-0.40648153424263,-11.558244705200195,0,0,55.65768814086914,1,1,998,998
IMU,62829316,0.08299292623996735,-0.2908923625946045,0.0601707324385643,-0.98957359790802,-0.4591884911060333,-11.139238357543945,0,0,55.65645980834961,1,1,998,998
IMU,62869309,0.049570463597774506,-0.29874488711357117,0.06706409901380539,-0.9507531523704529,-0.39507395029067993,-10.364940643310547,0,0,55.65449905395508,1,1,998,998
IMU,62910134,0.10748659819364548,-0.2505691945552826,0.06901824474334717,-0.9000686407089233,-0.3324752449989319,-9.585865020751953,0,0,55.65320587158203,1,1,998,998
IMU,62950223,-0.006243148818612099,-0.2395826131105423,0.05959388241171837,-0.8399522304534912,-0.4926234781742096,-9.542291641235352,0,0,55.65161895751953,1,1,998,998
IMU,62990281,0.05016603693366051,-0.17383824288845062,-0.015617070719599724,-0.8250675201416016,-0.2744401693344116,-9.661937713623047,0,0,55.651222229003906,1,1,998,998
IMU,63031082,-0.03144548833370209,-0.14747324585914612,0.011332957074046135,-0.7935143709182739,-0.2929905951023102,-10.011005401611328,0,0,55.65073013305664,1,1,998,998
IMU,63070784,-0.05902249738574028,-0.1139882281422615,-0.0034501482732594013,-0.7173066139221191,-0.18171732127666473,-10.091768264770508,0,0,55.65188217163086,1,1,998,998
IMU,63111495,0.05444691330194473,-0.15456922352313995,0.03657929226756096,-0.790148913860321,-0.20201155543327332,-9.619304656982422,0,0,55.65382766723633,1,1,998,998
IMU,63152104,0.07539977133274078,-0.1822901964187622,0.08578649163246155,-0.6735113859176636,-0.38888785243034363,-9.161064147949219,0,0,55.655216217041016,1,1,998,998
IMU,63192108,0.08377892524003983,-0.25499165058135986,0.04106902703642845,-0.7659770250320435,-0.518650472164154,-9.352910995483398,0,0,55.65666580200195,1,1,998,998
IMU,63232140,-0.0220418069511652,-0.13949204981327057,-0.0006052419194020331,-0.8418792486190796,-0.43898582458496094,-9.829668045043945,0,0,55.657737731933594,1,1,998,998
IMU,63272060,-0.03575886785984039,-0.022062499076128006,-0.05477982386946678,-0.9093316793441772,-0.42201685905456543,-10.261049270629883,0,0,55.65674591064453,1,1,998,998
IMU,63312685,-0.07856869697570801,0.010086584836244583,-0.058068253099918365,-0.8076072931289673,-0.38793620467185974,-10.300150871276855,0,0,55.65546417236328,1,1,998,998
IMU,63352076,-0.0572170615196228,-0.05415881425142288,-0.04167679697275162,-0.6450561881065369,-0.3879566192626953,-10.180315017700195,0,0,55.655269622802734,1,1,998,998
IMU,63392080,0.022085802629590034,-0.17346151173114777,0.01942063495516777,-0.5408221483230591,-0.35605430603027344,-9.613656044006348,0,0,55.65593719482422,1,1,998,998
IMU,63433155,-0.01816263608634472,-0.22485393285751343,0.07636184245347977,-0.7628148794174194,-0.38705241680145264,-9.14569091796875,0,0,55.656986236572266,1,1,998,998
IMU,63473090,-0.013049647212028503,-0.17685852944850922,0.057124875485897064,-0.8160995841026306,-0.27530422806739807,-9.044486999511719,0,0,55.658138275146484,1,1,998,998
IMU,63513649,0.04651549831032753,-0.06488388031721115,0.04948640242218971,-0.8696393966674805,-0.29390382766723633,-8.871406555175781,0,0,55.65989303588867,1,1,998,998
IMU,63553708,0.10180914402008057,0.0012864777818322182,0.023314617574214935,-0.7888714671134949,-0.35860246419906616,-8.869377136230469,0,0,55.65856170654297,1,1,998,998
IMU,63593688,0.055442746728658676,0.08141106367111206,-0.02604762278497219,-0.6283178329467773,-0.25754544138908386,-8.706899642944336,0,0,55.65766525268555,1,1,998,998
IMU,63634293,-0.04657258093357086,-0.007526877801865339,-0.01121930219233036,-0.6582828760147095,-0.37230342626571655,-8.581293106079102,0,0,55.65739440917969,1,1,998,998
IMU,63674064,-0.05870993435382843,0.0017851466545835137,-0.005556150339543819,-0.8024942874908447,-0.3411491811275482,-8.63614273071289,0,0,55.65821838378906,1,1,998,998
IMU,63714602,-0.006720785982906818,0.05121003836393356,0.004517990164458752,-0.791667103767395,-0.10212036967277527,-8.385828018188477,0,0,55.66002655029297,1,1,998,998
IMU,63754521,-0.03770275413990021,0.07070054858922958,0.0155548807233572,-0.6966270804405212,-0.20092901587486267,-8.382822036743164,0,0,55.661746978759766,1,1,998,998
IMU,63794434,0.034117765724658966,0.08260924369096756,0.007982783019542694,-0.821334958076477,-0.2633276879787445,-8.163702011108398,0,0,55.66138458251953,1,1,998,998
IMU,63835189,0.04966016858816147,0.1089627742767334,0.02007405459880829,-0.7032272815704346,-0.1798764169216156,-8.052323341369629,0,0,55.660667419433594,1,1,998,998
IMU,63874864,0.02217855490744114,0.0740438848733902,-0.006696241442114115,-0.780190110206604,-0.3254770338535309,-8.078567504882812,0,0,55.65994644165039,1,1,998,998
IMU,63915649,-0.08725471794605255,0.10749150067567825,-0.0421774759888649,-0.6755667328834534,-0.33149364590644836,-7.930041313171387,0,0,55.65705490112305,1,1,998,998
IMU,63955266,-0.10605701804161072,0.06270725280046463,-0.033339813351631165,-0.7697113752365112,-0.2267417460680008,-8.307720184326172,0,0,55.65385818481445,1,1,998,998
IMU,63995407,-0.04246239364147186,0.10392412543296814,-0.03427567705512047,-0.743378758430481,-0.1387084275484085,-8.279245376586914,0,0,55.650421142578125,1,1,998,998
IMU,64035681,-0.0007528648711740971,0.08169924467802048,-0.004917760379612446,-0.8459086418151855,-0.3325359523296356,-8.423734664916992,0,0,55.64741134643555,1,1,998,998
IMU,64075521,-0.114419125020504,0.059054791927337646,-0.023477910086512566,-0.8362619280815125,-0.4995054304599762,-8.669858932495117,0,0,55.644325256347656,1,1,998,998
IMU,64116229,-0.22213326394557953,0.07904757559299469,-0.053124215453863144,-0.8385208249092102,-0.44100022315979004,-9.723613739013672,0,0,55.642635345458984,1,1,998,998
IMU,64156544,-0.2426815778017044,0.17096035182476044,-0.04945329576730728,-0.8944301009178162,-0.2264670729637146,-10.686100959777832,0,0,55.64155578613281,1,1,998,998
IMU,64196415,-0.12044890224933624,0.19489610195159912,-0.03567853197455406,-0.9411072134971619,-0.25549930334091187,-11.19083023071289,0,0,55.641361236572266,1,1,998,998
IMU,64237246,0.0005875591887161136,0.12482522428035736,-0.011700157076120377,-0.6832059621810913,-0.3669680058956146,-11.062601089477539,0,0,55.64116287231445,1,1,998,998
IMU,64277134,0.01651613973081112,0.01443820632994175,0.03411156311631203,-0.692804217338562,-0.49197039008140564,-11.097624778747559,0,0,55.64069366455078,1,1,998,998
IMU,64317710,0.15377795696258545,-0.06725583225488663,0.0360008105635643,-0.9889671206474304,-0.26814597845077515,-11.143532752990723,0,0,55.6408805847168,1,1,998,998
IMU,64357106,0.21623073518276215,-0.02637958526611328,0.04350264370441437,-1.060649037361145,-0.3617081344127655,-11.337091445922852,0,0,55.641056060791016,1,1,998,998
IMU,64397154,0.06770318746566772,0.08727236837148666,-0.006511822808533907,-1.0044058561325073,-0.7180503606796265,-11.498790740966797,0,0,55.640201568603516,1,1,998,998
IMU,64438456,0.09269201755523682,0.05987014248967171,-0.06602826714515686,-0.7711947560310364,-0.2981429696083069,-11.596285820007324,0,0,55.638710021972656,1,1,998,998
IMU,64478404,0.13450424373149872,0.0011433394392952323,-0.015827950090169907,-0.7985985279083252,-0.41352733969688416,-11.592228889465332,0,0,55.63720703125,1,1,998,998
IMU,64519098,0.1795666366815567,-0.054690998047590256,-0.0038712890818715096,-0.8489331007003784,-0.40059882402420044,-11.565649032592773,0,0,55.63572692871094,1,1,998,998
IMU,64558716,0.06788448244333267,-0.06986107677221298,-0.00324696721509099,-0.9919456243515015,-0.4764309525489807,-11.651844024658203,0,0,55.634742736816406,1,1,998,998
IMU,64599036,-0.10741738229990005,0.0038525781128555536,0.014723549596965313,-0.9988617897033691,-0.5198385119438171,-11.732259750366211,0,0,55.634273529052734,1,1,998,998
IMU,64640093,-0.047314729541540146,0.09950673580169678,-0.0026984859723597765,-1.0176026821136475,-0.4081546366214752,-11.88458251953125,0,0,55.633731842041016,1,1,998,998
IMU,64679603,0.0881035253405571,0.10797661542892456,0.020520327612757683,-0.7919618487358093,-0.23861920833587646,-11.695040702819824,0,0,55.63353729248047,1,1,998,998
IMU,64720362,0.17339202761650085,0.09692804515361786,0.003071097657084465,-0.9125798940658569,-0.5154105424880981,-11.40133285522461,0,0,55.63334655761719,1,1,998,998
IMU,64759701,-0.020845238119363785,0.04420499503612518,-0.0227352362126112,-0.8882246613502502,-0.6811944246292114,-11.187883377075195,0,0,55.632511138916016,1,1,998,998
IMU,64799666,-0.10690516233444214,0.006141601130366325,-0.020075438544154167,-0.795705258846283,-0.3820086419582367,-10.854459762573242,0,0,55.63138961791992,1,1,998,998
IMU,64840133,0.0056469496339559555,0.027714809402823448,0.057676006108522415,-0.8957700729370117,-0.1184748113155365,-10.517376899719238,0,0,55.62940979003906,1,1,998,998
IMU,64879831,0.15681684017181396,0.07066851854324341,0.08107475936412811,-0.887144148349762,-0.3491089344024658,-10.213483810424805,0,0,55.628379821777344,1,1,998,998
IMU,64920832,0.13955730199813843,0.06626666337251663,0.04372316971421242,-0.8209508061408997,-0.4794641137123108,-9.988775253295898,0,0,55.62913513183594,1,1,998,998
IMU,64960268,-0.1013958677649498,0.04219906032085419,-0.014326930977404118,-0.8684995174407959,-0.47709715366363525,-10.032143592834473,0,0,55.629676818847656,1,1,998,998
IMU,65000249,-0.220273956656456,0.10440254956483841,-0.062142521142959595,-0.8515625596046448,-0.3085925579071045,-9.90992259979248,0,0,55.62971496582031,1,1,998,998
IMU,65040767,-0.16429036855697632,0.11779917776584625,-0.017581839114427567,-0.7992649078369141,-0.2084851861000061,-9.644170761108398,0,0,55.62931442260742,1,1,998,998
IMU,65080784,-0.044752366840839386,0.11689433455467224,0.025625009089708328,-0.7355965375900269,-0.21868160367012024,-9.388787269592285,0,0,55.628509521484375,1,1,998,998
IMU,65121570,-0.024689126759767532,-0.0019131277222186327,0.04656707122921944,-0.6416095495223999,-0.38515985012054443,-9.225072860717773,0,0,55.6278190612793,1,1,998,998
IMU,65162063,-0.13016413152217865,0.02038837969303131,0.02923319861292839,-0.8820111155509949,-0.36749762296676636,-9.324319839477539,0,0,55.62699508666992,1,1,998,998
IMU,65202089,-0.10116864740848541,0.034184955060482025,-0.004534923005849123,-0.7873110771179199,-0.2809414565563202,-9.220914840698242,0,0,55.626556396484375,1,1,998,998
IMU,65243156,-0.023918312042951584,0.07812841236591339,0.0005930479383096099,-0.7672505974769592,-0.21059654653072357,-9.004566192626953,0,0,55.626564025878906,1,1,998,998
IMU,65283039,-0.15263432264328003,0.011941100470721722,0.007757684215903282,-0.7440006136894226,-0.44179344177246094,-8.943225860595703,0,0,55.6265869140625,1,1,998,998
IMU,65323687,-0.10155396163463593,-0.03575298190116882,0.0014163083396852016,-0.6932187080383301,-0.13564664125442505,-8.904741287231445,0,0,55.62652587890625,1,1,998,998
IMU,65363311,-0.06158717721700668,-0.06809660792350769,0.049307577311992645,-0.6916145086288452,-0.2437090426683426,-8.78073787689209,0,0,55.62568283081055,1,1,998,998
IMU,65403348,0.04616127163171768,-0.0184619277715683,0.008511325344443321,-0.712875485420227,-0.3510682284832001,-8.59735107421875,0,0,55.62537384033203,1,1,998,998
IMU,65444511,0.023480873554944992,-0.06317292898893356,-0.013993281871080399,-0.6106292009353638,-0.35247108340263367,-8.478614807128906,0,0,55.62486267089844,1,1,998,998
IMU,65484433,-0.017660299316048622,-0.13018906116485596,-0.013392111286520958,-0.6342136859893799,-0.2910713255405426,-8.383672714233398,0,0,55.624473571777344,1,1,998,998
IMU,65525196,0.004613728262484074,-0.14069552719593048,-0.019100412726402283,-0.6070273518562317,-0.1118813157081604,-8.103394508361816,0,0,55.62428283691406,1,1,998,998
IMU,65564470,-0.11352717131376266,-0.13525094091892242,0.02593531832098961,-0.5414803624153137,-0.4384862780570984,-8.188918113708496,0,0,55.62418746948242,1,1,998,998
IMU,65604615,-0.06333259493112564,0.044763874262571335,0.018029209226369858,-0.7612876296043396,-0.046745628118515015,-8.087356567382812,0,0,55.625057220458984,1,1,998,998
IMU,65645102,0.07998540997505188,0.17026638984680176,0.032913535833358765,-0.6424814462661743,-0.09904202818870544,-8.068929672241211,0,0,55.625972747802734,1,1,998,998
IMU,65684810,0.08686167746782303,0.23811954259872437,0.007304692640900612,-0.688828706741333,-0.1696237027645111,-7.847479820251465,0,0,55.6264762878418,1,1,998,998
IMU,65725648,0.0011904998682439327,0.14693479239940643,-0.0349460169672966,-0.7028546333312988,-0.43628567457199097,-7.861616134643555,0,0,55.626705169677734,1,1,998,998
IMU,65764759,-0.050811734050512314,0.17343991994857788,-0.034073606133461,-0.6719505190849304,-0.20947888493537903,-7.890382289886475,0,0,55.62733840942383,1,1,998,998
IMU,65804783,-0.014294887892901897,0.21076373755931854,0.003669463098049164,-0.6896005868911743,-0.07636194676160812,-7.757880687713623,0,0,55.628177642822266,1,1,998,998
IMU,65844869,-0.0030138003639876842,0.2953411340713501,0.017216570675373077,-0.5112673044204712,-0.22336353361606598,-7.540517330169678,0,0,55.62937927246094,1,1,998,998
IMU,65885121,0.024169553071260452,0.30109506845474243,-0.018320059403777122,-0.6452085971832275,-0.18285951018333435,-7.7291059494018555,0,0,55.6304931640625,1,1,998,998
IMU,65925525,-0.10119052231311798,0.23076772689819336,-0.012760560028254986,-0.5848528146743774,-0.3728683888912201,-8.036251068115234,0,0,55.630714416503906,1,1,998,998
IMU,65964718,-0.04263223707675934,0.19825594127178192,-0.020234882831573486,-0.6467708945274353,-0.013987088575959206,-8.25002670288086,0,0,55.63188552856445,1,1,998,998
IMU,66004748,0.060119129717350006,0.1873256415128708,0.005740154534578323,-0.7107916474342346,-0.09272871166467667,-8.335713386535645,0,0,55.633506774902344,1,1,998,998
IMU,66045814,0.1103028804063797,0.2639596164226532,0.03590497747063637,-0.8329123258590698,-0.1858092099428177,-8.42570972442627,0,0,55.635833740234375,1,1,998,998
IMU,66085480,0.034461524337530136,0.19981753826141357,-0.0031181916128844023,-0.5367217063903809,-0.3256181478500366,-8.410618782043457,0,0,55.6381950378418,1,1,998,998
IMU,66126338,-0.07142861187458038,0.09790625423192978,-0.028741177171468735,-0.6039739847183228,-0.28837502002716064,-8.687480926513672,0,0,55.63990783691406,1,1,998,998
IMU,66166655,-0.0945982038974762,0.10315664857625961,-0.024959877133369446,-0.697759747505188,-0.07994671165943146,-8.967860221862793,0,0,55.63982391357422,1,1,998,998
IMU,66206609,-0.053660474717617035,0.17007765173912048,-0.02428068220615387,-0.6457377076148987,-0.17022252082824707,-9.015162467956543,0,0,55.63972473144531,1,1,998,998
IMU,66247238,-0.08172901719808578,0.11831805855035782,-0.022175684571266174,-0.5508138537406921,-0.24974454939365387,-9.095571517944336,0,0,55.639503479003906,1,1,998,998
IMU,66287137,0.04306727275252342,0.02904506027698517,-0.03330148011445999,-0.48029276728630066,-0.0669037252664566,-9.207555770874023,0,0,55.639522552490234,1,1,998,998
IMU,66327723,-0.025255050510168076,-0.03614261746406555,-0.010835561901330948,-0.6611205339431763,-0.23478963971138,-9.403345108032227,0,0,55.63956832885742,1,1,998,998
IMU,66367650,-0.08997759968042374,0.022010648623108864,-0.02968694269657135,-0.6926047205924988,-0.25085288286209106,-9.493857383728027,0,0,55.64055633544922,1,1,998,998
IMU,66407568,-0.02806226909160614,0.020473740994930267,-0.0027162963524460793,-0.5636041760444641,-0.03558063507080078,-9.572678565979004,0,0,55.64042282104492,1,1,998,998
